'Index Name', 'Run', 'Phase', 'Population', 'Load Elapsed', 'COMPLETE Elapsed', 'COMPLETE Count', 'HIGHCARD Elapsed', 'HIGHCARD Count', 'LOWCARD Elapsed', 'LOWCARD Count'
'FlatBloofi','Reference', 2,'Delete',100000,123128697,0.04082972,112,0.026463813000000003,2,0.027021409000000003,2
'FlatBloofi','Reference', 3,'Query',100000,123185957,0.24690550800000002,23764,1.07827712,2507517,5.613343619,14508171
'FlatBloofi','Reference', 3,'Delete',100000,123185957,0.041046886000000005,112,0.025987098,2,0.027868376,2
'FlatBloofi','Reference', 4,'Query',100000,123366048,0.252764835,23764,1.167546988,2507517,5.054414657000001,14508171
'FlatBloofi','Reference', 4,'Delete',100000,123366048,0.040659970000000004,112,0.026075166,2,0.026338655000000002,2
'FlatBloofi','Reference', 0,'Query',1000000,8167435084,5.440356099000001,212576,7.228540043000001,13013419,62.915641230000006,120373308
'FlatBloofi','Reference', 0,'Delete',1000000,8167435084,0.7536026530000001,1000,0.38674857700000004,13,0.44722445800000005,21
'FlatBloofi','Reference', 1,'Query',1000000,8773631732,5.895457826,212576,7.0944741790000005,13013419,64.771359301,120373308
'FlatBloofi','Reference', 1,'Delete',1000000,8773631732,0.573377797,1000,0.39279391500000005,13,0.39426800500000003,21
'FlatBloofi','Reference', 2,'Query',1000000,8181164831,5.492822531000001,212576,7.07249555,13013419,63.062980878000005,120373308
'FlatBloofi','Reference', 2,'Delete',1000000,8181164831,0.5560020640000001,1000,0.406758027,13,0.38267619700000005,21
'FlatBloofi','Reference', 3,'Query',1000000,9127168962,4.283814712,212576,8.239459344,13013419,62.797521498,120373308
'FlatBloofi','Reference', 3,'Delete',1000000,9127168962,0.551224934,1000,0.40885490100000005,13,0.394922547,21
'FlatBloofi','Reference', 4,'Query',1000000,8882613489,2.829294759,212576,7.178205158000001,13013419,63.28499300000001,120373308
'FlatBloofi','Reference', 4,'Delete',1000000,8882613489,0.547408129,1000,0.618139462,13,0.406640388,21
'Hamming','Reference', 0,'Query',100,8996633,0.039960055,3,0.16769720500000002,1918,0.042711001000000005,6036
'Hamming','Reference', 0,'Delete',100,8996633,0.002250582,1,7.365290000000001E-4,0,8.07471E-4,0
'Hamming','Reference', 1,'Query',100,1520144,0.020907674,3,0.109579696,1918,0.044777871000000004,6036
'Hamming','Reference', 1,'Delete',100,1520144,0.0016589850000000002,1,7.069670000000001E-4,0,6.105990000000001E-4,0
'Hamming','Reference', 2,'Query',100,1279801,0.020714074000000002,3,0.057314896000000004,1918,0.040957497,6036
'Hamming','Reference', 2,'Delete',100,1279801,0.0022588110000000003,1,6.29621E-4,0,6.580300000000001E-4,0
'Hamming','Reference', 3,'Query',100,1103435,0.020261039,3,0.048154086000000006,1918,0.041620682,6036
'Hamming','Reference', 3,'Delete',100,1103435,0.001531295,1,6.79779E-4,0,5.802790000000001E-4,0
'Hamming','Reference', 4,'Query',100,949997,0.02078334,3,0.042689086,1918,0.041919845000000004,6036
'Hamming','Reference', 4,'Delete',100,949997,0.0014436660000000001,1,6.09707E-4,0,6.72115E-4,0
'Hamming','Reference', 0,'Query',1000,3225768,0.028871697,22,0.08010992900000001,22278,0.073256077,59685
'Hamming','Reference', 0,'Delete',1000,3225768,0.0019606840000000003,3,0.001323069,0,0.001390193,0
'Hamming','Reference', 1,'Query',1000,2636075,0.015594518000000002,22,0.07814783,22278,0.07680073200000001,59685
'Hamming','Reference', 1,'Delete',1000,2636075,0.001992821,3,0.0013493790000000002,0,0.0014379,0
'Hamming','Reference', 2,'Query',1000,2603106,0.015932066,22,0.07589217100000001,22278,0.07547791100000001,59685
'Hamming','Reference', 2,'Delete',1000,2603106,0.001990598,3,0.001372355,0,0.001326499,0
'Hamming','Reference', 3,'Query',1000,2643624,0.015723722000000002,22,0.069787951,22278,0.039500756000000005,59685
'Hamming','Reference', 3,'Delete',1000,2643624,0.0020661100000000003,3,0.001325189,0,0.001291884,0
'Hamming','Reference', 4,'Query',1000,2612859,0.028081980000000003,22,0.063055582,22278,0.031839175000000004,59685
'Hamming','Reference', 4,'Delete',1000,2612859,0.002013675,3,0.001229644,0,0.001287774,0
'Hamming','Reference', 0,'Query',10000,33626384,0.11489903700000001,530,0.40076894900000004,165870,0.42316269900000003,767607
'Hamming','Reference', 0,'Delete',10000,33626384,0.00436819,22,9.992080000000001E-4,2,8.709610000000001E-4,2
'Hamming','Reference', 1,'Query',10000,31890072,0.08485141900000001,530,0.396173321,165870,0.42426949900000005,767607
'Hamming','Reference', 1,'Delete',10000,31890072,0.002803836,22,9.345250000000001E-4,2,7.784280000000001E-4,2
'Hamming','Reference', 2,'Query',10000,32257987,0.082734242,530,0.39555416400000004,165870,0.424005701,767607
'Hamming','Reference', 2,'Delete',10000,32257987,0.0018224250000000001,22,9.10305E-4,2,7.111190000000001E-4,2
'Hamming','Reference', 3,'Query',10000,30887260,0.08255106000000001,530,0.40017025900000003,165870,0.420513574,767607
'Hamming','Reference', 3,'Delete',10000,30887260,0.001709891,22,9.56689E-4,2,7.27547E-4,2
'Hamming','Reference', 4,'Query',10000,28840790,0.082032911,530,0.393862262,165870,0.419376611,767607
'Hamming','Reference', 4,'Delete',10000,28840790,0.001721344,22,9.228490000000001E-4,2,7.38404E-4,2
'Hamming','Reference', 0,'Query',100000,222660630,3.0128187050000004,23764,11.069791219,2507517,5.076134685,14508171
'Hamming','Reference', 0,'Delete',100000,222660630,0.00271075,112,9.901250000000001E-4,2,9.329500000000001E-4,2
'Hamming','Reference', 1,'Query',100000,222722832,3.06001328,23764,7.6296983140000005,2507517,5.148538951,14508171
'Hamming','Reference', 1,'Delete',100000,222722832,0.002742173,112,9.68216E-4,2,9.22756E-4,2
'Hamming','Reference', 2,'Query',100000,222833171,3.573077087,23764,4.078795082,2507517,5.0206513610000005,14508171
'Hamming','Reference', 2,'Delete',100000,222833171,0.003491627,112,8.001070000000001E-4,2,0.001003372,2
'Hamming','Reference', 3,'Query',100000,227408991,3.9332214650000004,23764,3.838434947,2507517,5.773240902,14508171
'Hamming','Reference', 3,'Delete',100000,227408991,0.002366359,112,8.093460000000001E-4,2,8.982100000000001E-4,2
'Hamming','Reference', 4,'Query',100000,228775388,3.1283643050000003,23764,4.963572979,2507517,6.2690651950000005,14508171
'Hamming','Reference', 4,'Delete',100000,228775388,0.002948229,112,8.30014E-4,2,9.033740000000001E-4,2
'Hamming','Reference', 0,'Query',1000000,2787145325,24.973847381000002,212576,61.24686741000001,13013419,71.102985386,120373308
'Hamming','Reference', 0,'Delete',1000000,2787145325,0.005768522000000001,1000,0.0019037560000000002,13,0.0010245760000000001,21
'Hamming','Reference', 1,'Query',1000000,3041917512,25.777778382,212576,63.11021340200001,13013419,72.090196567,120373308
'Hamming','Reference', 1,'Delete',1000000,3041917512,0.005948355000000001,1000,0.001079681,13,9.4505E-4,21
'Hamming','Reference', 2,'Query',1000000,3679609013,25.664786273,212576,63.578305343000004,13013419,71.236260988,120373308
'Hamming','Reference', 2,'Delete',1000000,3679609013,0.0055074170000000006,1000,0.001146501,13,9.627840000000001E-4,21
'Hamming','Reference', 3,'Query',1000000,2913594469,25.226840522,212576,62.664087911,13013419,70.686155091,120373308
'Hamming','Reference', 3,'Delete',1000000,2913594469,0.0036638670000000003,1000,0.0019472200000000002,13,9.40009E-4,21
'Hamming','Reference', 4,'Query',1000000,2871631614,24.901553451,212576,62.759252058,13013419,71.18234937700001,120373308
'Hamming','Reference', 4,'Delete',1000000,2871631614,0.004528715,1000,0.001065743,13,0.001806433,21
'List','Reference', 0,'Query',100,39661,0.007636864,3,0.0030352770000000003,1918,0.0031665820000000003,6036
'List','Reference', 0,'Delete',100,39661,0.007103243,1,0.006209486,0,0.002320466,0
'List','Reference', 1,'Query',100,20442,0.007073284000000001,3,0.0030065010000000004,1918,0.003121029,6036
'List','Reference', 1,'Delete',100,20442,0.0059441170000000005,1,0.014133133,0,0.0023086300000000003,0
'List','Reference', 2,'Query',100,206757,0.006473805,3,0.0029551810000000003,1918,0.003120748,6036
'List','Reference', 2,'Delete',100,206757,0.006266229000000001,1,0.011195442,0,0.002248607,0
'List','Reference', 3,'Query',100,11702,0.002985307,3,0.002953701,1918,0.003068588,6036
'List','Reference', 3,'Delete',100,11702,0.0064064330000000004,1,0.002406202,0,0.002241214,0
'List','Reference', 4,'Query',100,11815,0.002940418,3,0.002963912,1918,0.0031184470000000003,6036
'List','Reference', 4,'Delete',100,11815,0.00629645,1,0.00242593,0,0.0022323860000000003,0
'List','Reference', 0,'Query',1000,116835,0.027753457000000002,22,0.028119424,22278,0.030593741,59685
'List','Reference', 0,'Delete',1000,116835,0.02425911,3,0.013052631,0,0.012702301000000001,0
'List','Reference', 1,'Query',1000,116042,0.027873515,22,0.028236036000000003,22278,0.029971519000000002,59685
'List','Reference', 1,'Delete',1000,116042,0.100629597,3,0.030989585000000004,0,0.013168778,0
'List','Reference', 2,'Query',1000,113361,0.027759798000000002,22,0.032027348000000004,22278,0.030168576000000003,59685
'List','Reference', 2,'Delete',1000,113361,0.022612383,3,0.013085748000000001,0,0.021712378,0
'List','Reference', 3,'Query',1000,6272246,0.027759878,22,0.028230213,22278,0.029993572000000003,59685
'List','Reference', 3,'Delete',1000,6272246,0.022855488,3,0.013108623000000002,0,0.012624162000000001,0
'List','Reference', 4,'Query',1000,106437,0.027707755,22,0.029612993,22278,0.030621970000000002,59685
'List','Reference', 4,'Delete',1000,106437,0.022762492000000002,3,0.012640539000000001,0,0.012714417,0
'List','Reference', 0,'Query',10000,707480,0.12975685,530,0.142058958,165870,0.16874835200000002,767607
'List','Reference', 0,'Delete',10000,707480,0.164398182,22,0.156737858,2,0.148709798,2
'List','Reference', 1,'Query',10000,701887,0.130074572,530,0.14060628,165870,0.165109837,767607
'List','Reference', 1,'Delete',10000,701887,0.15506835800000002,22,0.156702271,2,0.159082035,2
'List','Reference', 2,'Query',10000,704270,0.131141341,530,0.13799640900000001,165870,0.16370520100000002,767607
'List','Reference', 2,'Delete',10000,704270,0.156545666,22,0.15690874300000002,2,0.155462963,2
'List','Reference', 3,'Query',10000,704622,0.129863789,530,0.141347244,165870,0.163243263,767607
'List','Reference', 3,'Delete',10000,704622,0.15490737000000002,22,0.15739276100000002,2,0.148304283,2
'List','Reference', 4,'Query',10000,853469,0.130822621,530,0.14471476,165870,0.163382789,767607
'List','Reference', 4,'Delete',10000,853469,0.155006906,22,0.15811429200000002,2,0.14782640500000002,2
'List','Reference', 0,'Query',100000,7151351,1.366105206,23764,1.520297986,2507517,1.969470336,14508171
'List','Reference', 0,'Delete',100000,7151351,2.045377857,112,1.51499381,2,1.555435004,2
'List','Reference', 1,'Query',100000,7380677,1.358545938,23764,1.5138244870000002,2507517,1.993199594,14508171
'List','Reference', 1,'Delete',100000,7380677,1.533935477,112,1.51163026,2,1.60860945,2
'List','Reference', 2,'Query',100000,7122324,1.3902490230000002,23764,1.503086621,2507517,1.972616284,14508171
'List','Reference', 2,'Delete',100000,7122324,2.358397436,112,1.511008721,2,2.109500851,2
'List','Reference', 3,'Query',100000,7078151,1.555573611,23764,1.5148739480000002,2507517,1.9316061020000002,14508171
'List','Reference', 3,'Delete',100000,7078151,2.256225642,112,1.5071626880000002,2,1.562536299,2
'List','Reference', 4,'Query',100000,7319315,1.8971086240000001,23764,1.501753576,2507517,2.028740534,14508171
'List','Reference', 4,'Delete',100000,7319315,1.4881145210000002,112,1.5136315390000001,2,1.5185466840000001,2
'List','Reference', 0,'Query',1000000,77220577,20.26538018,212576,20.679975484,13013419,26.112480876000003,120373308
'List','Reference', 0,'Delete',1000000,77220577,10.280589304000001,1000,21.009033336,13,19.8971933,21
'List','Reference', 1,'Query',1000000,77126478,20.893546541000003,212576,20.600796381000002,13013419,25.668541586,120373308
'List','Reference', 1,'Delete',1000000,77126478,10.412376368,1000,19.935801870000002,13,20.191690601,21
'List','Reference', 2,'Query',1000000,76956375,20.257815349,212576,21.745699092000002,13013419,25.924806670000002,120373308
'List','Reference', 2,'Delete',1000000,76956375,9.905943774,1000,19.885322841,13,19.882925328000002,21
'List','Reference', 3,'Query',1000000,79599955,20.183884040000002,212576,20.735349849000002,13013419,24.988192975,120373308
'List','Reference', 3,'Delete',1000000,79599955,10.380107911000001,1000,21.255287664,13,19.821594281000003,21
'List','Reference', 4,'Query',1000000,80509946,20.958376517,212576,20.752991809,13013419,25.643273242000003,120373308
'List','Reference', 4,'Delete',1000000,80509946,9.911945172000001,1000,20.018674561,13,20.363186803,21
